campaign_id,scenario,day,basis,feature_set,best_dial,predicted_dial,absolute_dial_error
train_mixed_funnel_portfolio_0,mixed_funnel_portfolio,9,cumulative,context_scale,0.0,0.25228147650790134,0.25228147650790134
train_mixed_funnel_portfolio_0,mixed_funnel_portfolio,13,same_day,context_scale,0.0,0.23617309074092713,0.23617309074092713
train_mixed_funnel_portfolio_0,mixed_funnel_portfolio,13,cumulative,context_scale,0.0,0.17915906805463305,0.17915906805463305
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,1,same_day,context_scale,0.17812499999999998,0.20474395028791004,0.02661895028791006
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,1,cumulative,context_scale,0.17812499999999998,0.20474395028791004,0.02661895028791006
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,3,same_day,context_scale,0.0,0.21415476805513375,0.21415476805513375
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,3,cumulative,context_scale,0.059375,0.26903774484466725,0.20966274484466724
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,6,same_day,context_scale,0.0,0.23020624448207874,0.23020624448207874
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,6,cumulative,context_scale,0.0,0.2941355060393106,0.2941355060393106
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,9,same_day,context_scale,0.0,0.2481781080900543,0.2481781080900543
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,9,cumulative,context_scale,0.0,0.2625305579312923,0.2625305579312923
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,13,same_day,context_scale,0.0,0.22137532793130915,0.22137532793130915
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,13,cumulative,context_scale,0.0,0.17915906805463305,0.17915906805463305
train_broad_awareness_control_0,broad_awareness_control,3,cumulative,collision_resolved_full,0.398,0.3685368871083535,0.029463112891646548
train_broad_awareness_control_0,broad_awareness_control,13,cumulative,collision_resolved_full,0.995,0.95,0.04500000000000004
train_traffic_optimization_0,traffic_optimization,3,cumulative,collision_resolved_full,0.199,0.24866698408457827,0.04966698408457826
train_traffic_optimization_0,traffic_optimization,13,cumulative,collision_resolved_full,0.597,0.5318249155507078,0.06517508444929221
train_video_engagement_retargeting_0,video_engagement_retargeting,3,cumulative,collision_resolved_full,0.49750000000000005,0.5613793350154497,0.06387933501544962
train_video_engagement_retargeting_0,video_engagement_retargeting,13,cumulative,collision_resolved_full,0.8955000000000001,0.8280872394653964,0.06741276053460366
train_lead_generation_0,lead_generation,3,cumulative,collision_resolved_full,0.6965,0.7019569568126983,0.00545695681269831
train_lead_generation_0,lead_generation,13,cumulative,collision_resolved_full,0.796,0.7630324445273896,0.03296755547261043
train_sales_prospecting_0,sales_prospecting,3,cumulative,collision_resolved_full,0.597,0.5805627249379048,0.016437275062095136
train_sales_prospecting_0,sales_prospecting,13,cumulative,collision_resolved_full,0.796,0.8090197522359567,0.013019752235956639
train_website_retargeting_0,website_retargeting,3,cumulative,collision_resolved_full,0.995,0.9143952317895818,0.08060476821041818
train_website_retargeting_0,website_retargeting,13,cumulative,collision_resolved_full,0.995,0.95,0.04500000000000004
train_crm_customer_list_0,crm_customer_list,3,cumulative,collision_resolved_full,0.995,0.95,0.04500000000000004
train_crm_customer_list_0,crm_customer_list,13,cumulative,collision_resolved_full,0.995,0.95,0.04500000000000004
train_catalog_retargeting_0,catalog_retargeting,3,cumulative,collision_resolved_full,0.6965,0.6930228305731942,0.0034771694268057596
train_catalog_retargeting_0,catalog_retargeting,13,cumulative,collision_resolved_full,0.796,0.797538500467002,0.0015385004670019908
train_lookalike_prospecting_0,lookalike_prospecting,3,cumulative,collision_resolved_full,0.49750000000000005,0.5442062799937551,0.046706279993755095
train_lookalike_prospecting_0,lookalike_prospecting,13,cumulative,collision_resolved_full,0.796,0.7587675413376953,0.037232458662304735
train_advantage_audience_expansion_0,advantage_audience_expansion,3,cumulative,collision_resolved_full,0.398,0.4470105450519035,0.0490105450519035
train_advantage_audience_expansion_0,advantage_audience_expansion,13,cumulative,collision_resolved_full,0.8955000000000001,0.8567528707643273,0.038747129235672806
train_app_activity_retargeting_0,app_activity_retargeting,3,cumulative,collision_resolved_full,0.796,0.7553769377576769,0.04062306224232315
train_app_activity_retargeting_0,app_activity_retargeting,13,cumulative,collision_resolved_full,0.995,0.95,0.04500000000000004
train_unrelated_niche_control_0,unrelated_niche_control,3,cumulative,collision_resolved_full,0.398,0.34590506656789555,0.05209493343210447
train_unrelated_niche_control_0,unrelated_niche_control,13,cumulative,collision_resolved_full,0.597,0.6414875160805927,0.04448751608059276
train_mixed_funnel_portfolio_0,mixed_funnel_portfolio,3,cumulative,collision_resolved_full,0.199,0.31820877252836716,0.11920877252836715
train_mixed_funnel_portfolio_0,mixed_funnel_portfolio,13,cumulative,collision_resolved_full,0.995,0.95,0.04500000000000004
train_broad_awareness_control_0,broad_awareness_control,1,same_day,fixed_marginal_union,0.011920027224585026,0.0,0.011920027224585026
train_broad_awareness_control_0,broad_awareness_control,1,cumulative,fixed_marginal_union,0.011920027224585026,0.0,0.011920027224585026
train_broad_awareness_control_0,broad_awareness_control,3,same_day,fixed_marginal_union,0.006077499571228452,0.0019868039737200305,0.004090695597508421
train_broad_awareness_control_0,broad_awareness_control,3,cumulative,fixed_marginal_union,0.04519227610604259,0.015622932073763848,0.02956934403227874
train_broad_awareness_control_0,broad_awareness_control,6,same_day,fixed_marginal_union,0.006739491353565551,0.04966992581853716,0.042930434464971606
train_broad_awareness_control_0,broad_awareness_control,6,cumulative,fixed_marginal_union,0.019139844757626357,0.014184979923681673,0.004954864833944684
train_broad_awareness_control_0,broad_awareness_control,9,same_day,fixed_marginal_union,0.017343500230704727,0.028630265668621535,0.011286765437916808
train_broad_awareness_control_0,broad_awareness_control,9,cumulative,fixed_marginal_union,0.006266325883832368,0.017824170293645192,0.011557844409812824
train_broad_awareness_control_0,broad_awareness_control,13,same_day,fixed_marginal_union,0.006690456088290229,0.016765609237191698,0.010075153148901467
train_broad_awareness_control_0,broad_awareness_control,13,cumulative,fixed_marginal_union,0.000853243365161838,0.028626854802676127,0.02777361143751429
train_broad_awareness_control_1,broad_awareness_control,1,same_day,fixed_marginal_union,0.016769936906274367,0.0,0.016769936906274367
train_broad_awareness_control_1,broad_awareness_control,1,cumulative,fixed_marginal_union,0.016769936906274367,0.0,0.016769936906274367
train_broad_awareness_control_1,broad_awareness_control,3,same_day,fixed_marginal_union,0.02556880359904531,0.0003403620758788417,0.02522844152316647
train_broad_awareness_control_1,broad_awareness_control,3,cumulative,fixed_marginal_union,0.03492860411062174,0.03760840439394779,0.002679800283326046
train_broad_awareness_control_1,broad_awareness_control,6,same_day,fixed_marginal_union,0.003260487191094252,0.033175700036260955,0.029915212845166704
train_broad_awareness_control_1,broad_awareness_control,6,cumulative,fixed_marginal_union,0.03688312494840017,0.02231572811488644,0.014567396833513727
train_broad_awareness_control_1,broad_awareness_control,9,same_day,fixed_marginal_union,0.0,0.05782385101167372,0.05782385101167372
train_broad_awareness_control_1,broad_awareness_control,9,cumulative,fixed_marginal_union,0.010629845534120323,0.011323052262120492,0.0006932067280001689
train_broad_awareness_control_1,broad_awareness_control,13,same_day,fixed_marginal_union,0.0,0.022420131144793395,0.022420131144793395
train_broad_awareness_control_1,broad_awareness_control,13,cumulative,fixed_marginal_union,0.0004482834044921056,0.005953178134292525,0.0055048947298004195
train_traffic_optimization_0,traffic_optimization,1,same_day,fixed_marginal_union,0.04084924359654454,0.0,0.04084924359654454
train_traffic_optimization_0,traffic_optimization,1,cumulative,fixed_marginal_union,0.04084924359654454,0.0,0.04084924359654454
train_traffic_optimization_0,traffic_optimization,3,same_day,fixed_marginal_union,0.028580292576338973,0.0011877172288116133,0.02739257534752736
train_traffic_optimization_0,traffic_optimization,3,cumulative,fixed_marginal_union,0.08387914313316176,0.07877874076475608,0.005100402368405685
train_traffic_optimization_0,traffic_optimization,6,same_day,fixed_marginal_union,0.03884963326761695,0.0,0.03884963326761695
train_traffic_optimization_0,traffic_optimization,6,cumulative,fixed_marginal_union,0.11776941977835173,0.13953139299859785,0.021761973220246117
train_traffic_optimization_0,traffic_optimization,9,same_day,fixed_marginal_union,0.02647391061020194,0.026143288858360814,0.00033062175184112724
train_traffic_optimization_0,traffic_optimization,9,cumulative,fixed_marginal_union,0.14067335760980154,0.16763693106033586,0.026963573450534323
train_traffic_optimization_0,traffic_optimization,13,same_day,fixed_marginal_union,0.03446588028648547,0.0124929352280998,0.021972945058385672
train_traffic_optimization_0,traffic_optimization,13,cumulative,fixed_marginal_union,0.14617977730893092,0.17815493854836212,0.0319751612394312
train_traffic_optimization_1,traffic_optimization,1,same_day,fixed_marginal_union,0.03837910133958533,0.003350712062845318,0.03502838927674001
train_traffic_optimization_1,traffic_optimization,1,cumulative,fixed_marginal_union,0.03837910133958533,0.003350712062845318,0.03502838927674001
train_traffic_optimization_1,traffic_optimization,3,same_day,fixed_marginal_union,0.03427633577043948,0.012634931296953644,0.021641404473485837
train_traffic_optimization_1,traffic_optimization,3,cumulative,fixed_marginal_union,0.08544495466806082,0.10604184172818709,0.020596887060126273
train_traffic_optimization_1,traffic_optimization,6,same_day,fixed_marginal_union,0.04700479696429865,0.03381041923625194,0.013194377728046706
train_traffic_optimization_1,traffic_optimization,6,cumulative,fixed_marginal_union,0.12329808749893006,0.16994639664234493,0.04664830914341486
train_traffic_optimization_1,traffic_optimization,9,same_day,fixed_marginal_union,0.016157403332616477,0.02724975008066427,0.011092346748047793
train_traffic_optimization_1,traffic_optimization,9,cumulative,fixed_marginal_union,0.14162323405302732,0.1829907902322383,0.04136755617921098
train_traffic_optimization_1,traffic_optimization,13,same_day,fixed_marginal_union,0.034299883131644456,0.0,0.034299883131644456
train_traffic_optimization_1,traffic_optimization,13,cumulative,fixed_marginal_union,0.15018250633594563,0.1793033610480601,0.02912085471211448
train_video_engagement_retargeting_0,video_engagement_retargeting,1,same_day,fixed_marginal_union,0.030574687739987852,0.05983000835493596,0.029255320614948108
train_video_engagement_retargeting_0,video_engagement_retargeting,1,cumulative,fixed_marginal_union,0.030574687739987852,0.05983000835493596,0.029255320614948108
train_video_engagement_retargeting_0,video_engagement_retargeting,3,same_day,fixed_marginal_union,0.12981698053697144,0.1367874793442914,0.0069704988073199525
train_video_engagement_retargeting_0,video_engagement_retargeting,3,cumulative,fixed_marginal_union,0.20865285575927964,0.2336368428792551,0.02498398711997546
train_video_engagement_retargeting_0,video_engagement_retargeting,6,same_day,fixed_marginal_union,0.17959972307414884,0.21271582240761833,0.033116099333469484
train_video_engagement_retargeting_0,video_engagement_retargeting,6,cumulative,fixed_marginal_union,0.4757771426171198,0.387608526509769,0.08816861610735077
train_video_engagement_retargeting_0,video_engagement_retargeting,9,same_day,fixed_marginal_union,0.17700510841973455,0.19248331590840514,0.015478207488670598
train_video_engagement_retargeting_0,video_engagement_retargeting,9,cumulative,fixed_marginal_union,0.5854208661900564,0.47681367669808344,0.10860718949197296
train_video_engagement_retargeting_0,video_engagement_retargeting,13,same_day,fixed_marginal_union,0.1515621914620082,0.21390590404239496,0.06234371258038676
train_video_engagement_retargeting_0,video_engagement_retargeting,13,cumulative,fixed_marginal_union,0.6110007538753325,0.5054411403257487,0.10555961354958376
train_video_engagement_retargeting_1,video_engagement_retargeting,1,same_day,fixed_marginal_union,0.10032021837291512,0.10220668647464237,0.0018864681017272539
train_video_engagement_retargeting_1,video_engagement_retargeting,1,cumulative,fixed_marginal_union,0.10032021837291512,0.10220668647464237,0.0018864681017272539
train_video_engagement_retargeting_1,video_engagement_retargeting,3,same_day,fixed_marginal_union,0.12110512919336631,0.18674255038636636,0.06563742119300005
train_video_engagement_retargeting_1,video_engagement_retargeting,3,cumulative,fixed_marginal_union,0.2640460138285018,0.3047369779883547,0.040690964159852905
train_video_engagement_retargeting_1,video_engagement_retargeting,6,same_day,fixed_marginal_union,0.10563009478866647,0.17608038907361506,0.07045029428494859
train_video_engagement_retargeting_1,video_engagement_retargeting,6,cumulative,fixed_marginal_union,0.40846185336839946,0.39124033884462434,0.017221514523775128
train_video_engagement_retargeting_1,video_engagement_retargeting,9,same_day,fixed_marginal_union,0.18668275643950236,0.2449169560833323,0.05823419964382995
train_video_engagement_retargeting_1,video_engagement_retargeting,9,cumulative,fixed_marginal_union,0.5293018735922891,0.4818390665334757,0.047462807058813394
train_video_engagement_retargeting_1,video_engagement_retargeting,13,same_day,fixed_marginal_union,0.14354668889551894,0.15254043592603156,0.008993747030512617
train_video_engagement_retargeting_1,video_engagement_retargeting,13,cumulative,fixed_marginal_union,0.5975988363851716,0.5124533871200614,0.08514544926511025
train_lead_generation_0,lead_generation,1,same_day,fixed_marginal_union,0.22248268994167042,0.21563292384169724,0.006849766099973176
train_lead_generation_0,lead_generation,1,cumulative,fixed_marginal_union,0.22248268994167042,0.21563292384169724,0.006849766099973176
train_lead_generation_0,lead_generation,3,same_day,fixed_marginal_union,0.1470094816129188,0.16507140540243204,0.01806192378951324
train_lead_generation_0,lead_generation,3,cumulative,fixed_marginal_union,0.43174519366856856,0.47072660601381466,0.0389814123452461
train_lead_generation_0,lead_generation,6,same_day,fixed_marginal_union,0.13687829283963573,0.08531559628396654,0.051562696555669196
train_lead_generation_0,lead_generation,6,cumulative,fixed_marginal_union,0.495634902226985,0.4816948256347934,0.013940076592191597
train_lead_generation_0,lead_generation,9,same_day,fixed_marginal_union,0.11175580558810848,0.11312621232045023,0.0013704067323417474
train_lead_generation_0,lead_generation,9,cumulative,fixed_marginal_union,0.5184231277922894,0.5028839010095416,0.015539226782747773
train_lead_generation_0,lead_generation,13,same_day,fixed_marginal_union,0.10160009768586152,0.07776719251031278,0.023832905175548744
train_lead_generation_0,lead_generation,13,cumulative,fixed_marginal_union,0.5612661595644046,0.5479324872563786,0.013333672308026068
train_lead_generation_1,lead_generation,1,same_day,fixed_marginal_union,0.09719817175388376,0.08553460157562134,0.011663570178262417
train_lead_generation_1,lead_generation,1,cumulative,fixed_marginal_union,0.09719817175388376,0.08553460157562134,0.011663570178262417
train_lead_generation_1,lead_generation,3,same_day,fixed_marginal_union,0.10960246856414949,0.0943719043756149,0.015230564188534579
train_lead_generation_1,lead_generation,3,cumulative,fixed_marginal_union,0.24582580185271982,0.286249184744676,0.040423382891956156
train_lead_generation_1,lead_generation,6,same_day,fixed_marginal_union,0.08982607787314283,0.09249223157164382,0.0026661536985009976
train_lead_generation_1,lead_generation,6,cumulative,fixed_marginal_union,0.3814741869302614,0.37608072427172945,0.005393462658531967
train_lead_generation_1,lead_generation,9,same_day,fixed_marginal_union,0.11305137788212588,0.0888517474319844,0.02419963045014148
train_lead_generation_1,lead_generation,9,cumulative,fixed_marginal_union,0.4317731117770753,0.4096199366140513,0.022153175163023953
train_lead_generation_1,lead_generation,13,same_day,fixed_marginal_union,0.16068588621116306,0.19863009601411585,0.037944209802952794
train_lead_generation_1,lead_generation,13,cumulative,fixed_marginal_union,0.5626728086199853,0.5373124783751984,0.0253603302447869
train_sales_prospecting_0,sales_prospecting,1,same_day,fixed_marginal_union,0.18723306295317482,0.1780225034409957,0.009210559512179112
train_sales_prospecting_0,sales_prospecting,1,cumulative,fixed_marginal_union,0.18723306295317482,0.1780225034409957,0.009210559512179112
train_sales_prospecting_0,sales_prospecting,3,same_day,fixed_marginal_union,0.18250612961700252,0.22820062693748439,0.045694497320481864
train_sales_prospecting_0,sales_prospecting,3,cumulative,fixed_marginal_union,0.37141316395911383,0.37265845983966095,0.0012452958805471148
train_sales_prospecting_0,sales_prospecting,6,same_day,fixed_marginal_union,0.13163283593551114,0.15073427984390364,0.019101443908392496
train_sales_prospecting_0,sales_prospecting,6,cumulative,fixed_marginal_union,0.48398249047091096,0.4692914280564159,0.014691062414495082
train_sales_prospecting_0,sales_prospecting,9,same_day,fixed_marginal_union,0.11046476152613635,0.1512315596332892,0.040766798107152835
train_sales_prospecting_0,sales_prospecting,9,cumulative,fixed_marginal_union,0.5209989906721672,0.483554818017254,0.03744417265491318
train_sales_prospecting_0,sales_prospecting,13,same_day,fixed_marginal_union,0.06349200579284973,0.09523005456723752,0.03173804877438778
train_sales_prospecting_0,sales_prospecting,13,cumulative,fixed_marginal_union,0.5517865633500488,0.5040085247450203,0.047778038605028494
train_sales_prospecting_1,sales_prospecting,1,same_day,fixed_marginal_union,0.04611005411486511,0.05105075733701028,0.004940703222145175
train_sales_prospecting_1,sales_prospecting,1,cumulative,fixed_marginal_union,0.04611005411486511,0.05105075733701028,0.004940703222145175
train_sales_prospecting_1,sales_prospecting,3,same_day,fixed_marginal_union,0.12350565410577019,0.13299740868671012,0.009491754580939926
train_sales_prospecting_1,sales_prospecting,3,cumulative,fixed_marginal_union,0.2177256096751378,0.22528120979870675,0.007555600123568956
train_sales_prospecting_1,sales_prospecting,6,same_day,fixed_marginal_union,0.1429936001299245,0.1591154612116758,0.016121861081751315
train_sales_prospecting_1,sales_prospecting,6,cumulative,fixed_marginal_union,0.45309212086050643,0.4343713487515287,0.018720772108977712
train_sales_prospecting_1,sales_prospecting,9,same_day,fixed_marginal_union,0.09632493105705836,0.12122329598539208,0.02489836492833372
train_sales_prospecting_1,sales_prospecting,9,cumulative,fixed_marginal_union,0.49804713175985904,0.4494183520193731,0.04862877974048596
train_sales_prospecting_1,sales_prospecting,13,same_day,fixed_marginal_union,0.15879046792404444,0.200508134717492,0.041717666793447544
train_sales_prospecting_1,sales_prospecting,13,cumulative,fixed_marginal_union,0.5467120326865249,0.4857717311925505,0.06094030149397439
train_website_retargeting_0,website_retargeting,1,same_day,fixed_marginal_union,0.13997707282982252,0.15726577190893232,0.017288699079109793
train_website_retargeting_0,website_retargeting,1,cumulative,fixed_marginal_union,0.13997707282982252,0.15726577190893232,0.017288699079109793
train_website_retargeting_0,website_retargeting,3,same_day,fixed_marginal_union,0.37026639040591364,0.3668216846441055,0.0034447057618081645
train_website_retargeting_0,website_retargeting,3,cumulative,fixed_marginal_union,0.5674080336016339,0.5446291544654239,0.022778879136210017
train_website_retargeting_0,website_retargeting,6,same_day,fixed_marginal_union,0.2629344860052193,0.2755328155606248,0.012598329555405519
train_website_retargeting_0,website_retargeting,6,cumulative,fixed_marginal_union,0.7673974633915317,0.7381648866561638,0.029232576735367943
train_website_retargeting_0,website_retargeting,9,same_day,fixed_marginal_union,0.303492152090895,0.30009728819613657,0.0033948638947584042
train_website_retargeting_0,website_retargeting,9,cumulative,fixed_marginal_union,0.8422219108538522,0.8357342708041372,0.006487640049715027
train_website_retargeting_0,website_retargeting,13,same_day,fixed_marginal_union,0.21978471291480806,0.2524085620155648,0.03262384910075672
train_website_retargeting_0,website_retargeting,13,cumulative,fixed_marginal_union,0.8694730070435793,0.8680883144267861,0.0013846926167931928
train_website_retargeting_1,website_retargeting,1,same_day,fixed_marginal_union,0.22695446770423067,0.15594400328289681,0.07101046442133385
train_website_retargeting_1,website_retargeting,1,cumulative,fixed_marginal_union,0.22695446770423067,0.15594400328289681,0.07101046442133385
train_website_retargeting_1,website_retargeting,3,same_day,fixed_marginal_union,0.27764460296783816,0.29780389399656215,0.02015929102872399
train_website_retargeting_1,website_retargeting,3,cumulative,fixed_marginal_union,0.5389592695118995,0.5642814879904767,0.025322218478577185
train_website_retargeting_1,website_retargeting,6,same_day,fixed_marginal_union,0.32057362790590277,0.33589115569974504,0.015317527793842267
train_website_retargeting_1,website_retargeting,6,cumulative,fixed_marginal_union,0.7286551910694008,0.6924322478372897,0.03622294323211106
train_website_retargeting_1,website_retargeting,9,same_day,fixed_marginal_union,0.25350864265002004,0.2687989659432252,0.015290323293205177
train_website_retargeting_1,website_retargeting,9,cumulative,fixed_marginal_union,0.8059172028113963,0.7632797804420478,0.04263742236934853
train_website_retargeting_1,website_retargeting,13,same_day,fixed_marginal_union,0.17772833717032335,0.21258802462905244,0.03485968745872908
train_website_retargeting_1,website_retargeting,13,cumulative,fixed_marginal_union,0.8715811146014218,0.8499430725656463,0.021638042035775573
train_crm_customer_list_0,crm_customer_list,1,same_day,fixed_marginal_union,0.23534427255274618,0.2168712148511613,0.01847305770158489
train_crm_customer_list_0,crm_customer_list,1,cumulative,fixed_marginal_union,0.23534427255274618,0.2168712148511613,0.01847305770158489
train_crm_customer_list_0,crm_customer_list,3,same_day,fixed_marginal_union,0.3768501106280583,0.3554832551828007,0.02136685544525757
train_crm_customer_list_0,crm_customer_list,3,cumulative,fixed_marginal_union,0.6367461691176087,0.6473999777156769,0.010653808598068193
train_crm_customer_list_0,crm_customer_list,6,same_day,fixed_marginal_union,0.3055382547157986,0.3083213824135419,0.002783127697743304
train_crm_customer_list_0,crm_customer_list,6,cumulative,fixed_marginal_union,0.8307279732328644,0.861167490406548,0.03043951717368365
train_crm_customer_list_0,crm_customer_list,9,same_day,fixed_marginal_union,0.371679683487397,0.37694566861979045,0.005265985132393458
train_crm_customer_list_0,crm_customer_list,9,cumulative,fixed_marginal_union,0.8887703016602444,0.8764014949374282,0.01236880672281615
train_crm_customer_list_0,crm_customer_list,13,same_day,fixed_marginal_union,0.17863798111109924,0.20008483007458513,0.021446848963485893
train_crm_customer_list_0,crm_customer_list,13,cumulative,fixed_marginal_union,0.9501438946242027,0.95,0.0001438946242027228
train_crm_customer_list_1,crm_customer_list,1,same_day,fixed_marginal_union,0.4130039089654792,0.37810111966654386,0.034902789298935366
train_crm_customer_list_1,crm_customer_list,1,cumulative,fixed_marginal_union,0.4130039089654792,0.37810111966654386,0.034902789298935366
train_crm_customer_list_1,crm_customer_list,3,same_day,fixed_marginal_union,0.5304001650870457,0.5550162301306867,0.024616065043641
train_crm_customer_list_1,crm_customer_list,3,cumulative,fixed_marginal_union,0.7900674823303704,0.7185434223300046,0.07152406000036582
train_crm_customer_list_1,crm_customer_list,6,same_day,fixed_marginal_union,0.32922597286490934,0.2854976947429462,0.04372827812196317
train_crm_customer_list_1,crm_customer_list,6,cumulative,fixed_marginal_union,0.8914658327670916,0.9491915281143799,0.05772569534728833
train_crm_customer_list_1,crm_customer_list,9,same_day,fixed_marginal_union,0.29517236468077307,0.24355138650012603,0.05162097818064704
train_crm_customer_list_1,crm_customer_list,9,cumulative,fixed_marginal_union,0.9282839085533127,0.9354965887414987,0.007212680188185994
train_crm_customer_list_1,crm_customer_list,13,same_day,fixed_marginal_union,0.16123012088641195,0.1675526649074483,0.006322544021036353
train_crm_customer_list_1,crm_customer_list,13,cumulative,fixed_marginal_union,0.9471610507128302,0.95,0.0028389492871697675
train_catalog_retargeting_0,catalog_retargeting,1,same_day,fixed_marginal_union,0.055409381793953376,0.02303105440436981,0.032378327389583565
train_catalog_retargeting_0,catalog_retargeting,1,cumulative,fixed_marginal_union,0.055409381793953376,0.02303105440436981,0.032378327389583565
train_catalog_retargeting_0,catalog_retargeting,3,same_day,fixed_marginal_union,0.1598674431378199,0.16087386564691789,0.0010064225090979928
train_catalog_retargeting_0,catalog_retargeting,3,cumulative,fixed_marginal_union,0.3563251976841273,0.38102669674958106,0.02470149906545377
train_catalog_retargeting_0,catalog_retargeting,6,same_day,fixed_marginal_union,0.16336244898068597,0.1762146982818093,0.01285224930112333
train_catalog_retargeting_0,catalog_retargeting,6,cumulative,fixed_marginal_union,0.5023665635697403,0.5634960714686985,0.06112950789895821
train_catalog_retargeting_0,catalog_retargeting,9,same_day,fixed_marginal_union,0.10245208879041792,0.09964212825870641,0.0028099605317115084
train_catalog_retargeting_0,catalog_retargeting,9,cumulative,fixed_marginal_union,0.5531384261349892,0.5894187867315668,0.03628036059657758
train_catalog_retargeting_0,catalog_retargeting,13,same_day,fixed_marginal_union,0.07600790172734147,0.08261832037071482,0.0066104186433733475
train_catalog_retargeting_0,catalog_retargeting,13,cumulative,fixed_marginal_union,0.5931697016951615,0.6253843985985322,0.032214696903370754
train_catalog_retargeting_1,catalog_retargeting,1,same_day,fixed_marginal_union,0.09414542398211365,0.10230719220935314,0.008161768227239491
train_catalog_retargeting_1,catalog_retargeting,1,cumulative,fixed_marginal_union,0.09414542398211365,0.10230719220935314,0.008161768227239491
train_catalog_retargeting_1,catalog_retargeting,3,same_day,fixed_marginal_union,0.11507738198711749,0.07992212523953976,0.03515525674757773
train_catalog_retargeting_1,catalog_retargeting,3,cumulative,fixed_marginal_union,0.2724732987506721,0.2956426102481539,0.023169311497481804
train_catalog_retargeting_1,catalog_retargeting,6,same_day,fixed_marginal_union,0.16784434201415535,0.16001830091385538,0.007826041100299969
train_catalog_retargeting_1,catalog_retargeting,6,cumulative,fixed_marginal_union,0.4433791417068737,0.46619070987633926,0.022811568169465557
train_catalog_retargeting_1,catalog_retargeting,9,same_day,fixed_marginal_union,0.08560624636242457,0.06054122678185847,0.025065019580566103
train_catalog_retargeting_1,catalog_retargeting,9,cumulative,fixed_marginal_union,0.5218335197049984,0.5052079608335427,0.01662555887145567
train_catalog_retargeting_1,catalog_retargeting,13,same_day,fixed_marginal_union,0.1743495863802052,0.07047978753801049,0.10386979884219472
train_catalog_retargeting_1,catalog_retargeting,13,cumulative,fixed_marginal_union,0.5999304877077055,0.6169606301223607,0.01703014241465517
train_lookalike_prospecting_0,lookalike_prospecting,1,same_day,fixed_marginal_union,0.08509925066656514,0.09425520256679448,0.009155951900229345
train_lookalike_prospecting_0,lookalike_prospecting,1,cumulative,fixed_marginal_union,0.08509925066656514,0.09425520256679448,0.009155951900229345
train_lookalike_prospecting_0,lookalike_prospecting,3,same_day,fixed_marginal_union,0.09741174067982128,0.1392021471364255,0.04179040645660423
train_lookalike_prospecting_0,lookalike_prospecting,3,cumulative,fixed_marginal_union,0.23869945479216484,0.243928915884067,0.005229461091902171
train_lookalike_prospecting_0,lookalike_prospecting,6,same_day,fixed_marginal_union,0.07207572102900753,0.0530937235396364,0.018981997489371127
train_lookalike_prospecting_0,lookalike_prospecting,6,cumulative,fixed_marginal_union,0.3095865986916561,0.30836696014775117,0.001219638543904944
train_lookalike_prospecting_0,lookalike_prospecting,9,same_day,fixed_marginal_union,0.07505295919353953,0.12193381284814216,0.04688085365460262
train_lookalike_prospecting_0,lookalike_prospecting,9,cumulative,fixed_marginal_union,0.35330634771013264,0.33208134950151647,0.021224998208616175
train_lookalike_prospecting_0,lookalike_prospecting,13,same_day,fixed_marginal_union,0.08651411527048093,0.0980531104419744,0.011538995171493469
train_lookalike_prospecting_0,lookalike_prospecting,13,cumulative,fixed_marginal_union,0.3683222351902924,0.3429319195755057,0.025390315614786718
train_lookalike_prospecting_1,lookalike_prospecting,1,same_day,fixed_marginal_union,0.08512938309154476,0.07310494776907833,0.012024435322466429
train_lookalike_prospecting_1,lookalike_prospecting,1,cumulative,fixed_marginal_union,0.08512938309154476,0.07310494776907833,0.012024435322466429
train_lookalike_prospecting_1,lookalike_prospecting,3,same_day,fixed_marginal_union,0.07596871277972078,0.0508078103172841,0.025160902462436685
train_lookalike_prospecting_1,lookalike_prospecting,3,cumulative,fixed_marginal_union,0.20347293035429964,0.16485033410991679,0.038622596244382856
train_lookalike_prospecting_1,lookalike_prospecting,6,same_day,fixed_marginal_union,0.06732791801239407,0.09277552623380239,0.02544760822140832
train_lookalike_prospecting_1,lookalike_prospecting,6,cumulative,fixed_marginal_union,0.311769686282562,0.27137109308165025,0.04039859320091177
train_lookalike_prospecting_1,lookalike_prospecting,9,same_day,fixed_marginal_union,0.11377646077455174,0.1749056507382029,0.06112918996365117
train_lookalike_prospecting_1,lookalike_prospecting,9,cumulative,fixed_marginal_union,0.344888126688621,0.3223318622535683,0.02255626443505271
train_lookalike_prospecting_1,lookalike_prospecting,13,same_day,fixed_marginal_union,0.09864279731413851,0.1290286814990355,0.030385884184897002
train_lookalike_prospecting_1,lookalike_prospecting,13,cumulative,fixed_marginal_union,0.37609820767503194,0.3577913771321476,0.018306830542884345
