campaign_id,scenario,method,day,dial
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_online_union_oldest,4,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_online_union_oldest,5,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_online_union_oldest,6,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_online_union_oldest,7,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_online_union_oldest,8,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_online_union_oldest,9,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_online_union_oldest,10,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_online_union_oldest,11,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_online_union_oldest,12,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_online_union_oldest,13,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,forbidden_person_identity_oracle,1,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,forbidden_person_identity_oracle,2,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,forbidden_person_identity_oracle,3,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,forbidden_person_identity_oracle,4,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,forbidden_person_identity_oracle,5,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,forbidden_person_identity_oracle,6,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,forbidden_person_identity_oracle,7,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,forbidden_person_identity_oracle,8,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,forbidden_person_identity_oracle,9,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,forbidden_person_identity_oracle,10,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,forbidden_person_identity_oracle,11,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,forbidden_person_identity_oracle,12,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,forbidden_person_identity_oracle,13,0.0
eval_video_engagement_retargeting_0,video_engagement_retargeting,three_day_buffer_then_freeze,1,0.49731617257964955
eval_video_engagement_retargeting_0,video_engagement_retargeting,three_day_buffer_then_freeze,2,0.49731617257964955
eval_video_engagement_retargeting_0,video_engagement_retargeting,three_day_buffer_then_freeze,3,0.49731617257964955
eval_video_engagement_retargeting_0,video_engagement_retargeting,three_day_buffer_then_freeze,4,0.49731617257964955
eval_video_engagement_retargeting_0,video_engagement_retargeting,three_day_buffer_then_freeze,5,0.49731617257964955
eval_video_engagement_retargeting_0,video_engagement_retargeting,three_day_buffer_then_freeze,6,0.49731617257964955
eval_video_engagement_retargeting_0,video_engagement_retargeting,three_day_buffer_then_freeze,7,0.49731617257964955
eval_video_engagement_retargeting_0,video_engagement_retargeting,three_day_buffer_then_freeze,8,0.49731617257964955
eval_video_engagement_retargeting_0,video_engagement_retargeting,three_day_buffer_then_freeze,9,0.49731617257964955
eval_video_engagement_retargeting_0,video_engagement_retargeting,three_day_buffer_then_freeze,10,0.49731617257964955
eval_video_engagement_retargeting_0,video_engagement_retargeting,three_day_buffer_then_freeze,11,0.49731617257964955
eval_video_engagement_retargeting_0,video_engagement_retargeting,three_day_buffer_then_freeze,12,0.49731617257964955
eval_video_engagement_retargeting_0,video_engagement_retargeting,three_day_buffer_then_freeze,13,0.49731617257964955
eval_video_engagement_retargeting_0,video_engagement_retargeting,full_flight_buffer_then_freeze,1,0.6360628018508461
eval_video_engagement_retargeting_0,video_engagement_retargeting,full_flight_buffer_then_freeze,2,0.6360628018508461
eval_video_engagement_retargeting_0,video_engagement_retargeting,full_flight_buffer_then_freeze,3,0.6360628018508461
eval_video_engagement_retargeting_0,video_engagement_retargeting,full_flight_buffer_then_freeze,4,0.6360628018508461
eval_video_engagement_retargeting_0,video_engagement_retargeting,full_flight_buffer_then_freeze,5,0.6360628018508461
eval_video_engagement_retargeting_0,video_engagement_retargeting,full_flight_buffer_then_freeze,6,0.6360628018508461
eval_video_engagement_retargeting_0,video_engagement_retargeting,full_flight_buffer_then_freeze,7,0.6360628018508461
eval_video_engagement_retargeting_0,video_engagement_retargeting,full_flight_buffer_then_freeze,8,0.6360628018508461
eval_video_engagement_retargeting_0,video_engagement_retargeting,full_flight_buffer_then_freeze,9,0.6360628018508461
eval_video_engagement_retargeting_0,video_engagement_retargeting,full_flight_buffer_then_freeze,10,0.6360628018508461
eval_video_engagement_retargeting_0,video_engagement_retargeting,full_flight_buffer_then_freeze,11,0.6360628018508461
eval_video_engagement_retargeting_0,video_engagement_retargeting,full_flight_buffer_then_freeze,12,0.6360628018508461
eval_video_engagement_retargeting_0,video_engagement_retargeting,full_flight_buffer_then_freeze,13,0.6360628018508461
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_same_day_dial,1,0.296875
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_same_day_dial,2,0.5343749999999999
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_same_day_dial,3,0.59375
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_same_day_dial,4,0.41562499999999997
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_same_day_dial,5,0.296875
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_same_day_dial,6,0.41562499999999997
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_same_day_dial,7,0.475
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_same_day_dial,8,0.5343749999999999
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_same_day_dial,9,0.475
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_same_day_dial,10,0.475
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_same_day_dial,11,0.41562499999999997
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_same_day_dial,12,0.475
eval_video_engagement_retargeting_0,video_engagement_retargeting,oracle_same_day_dial,13,0.5343749999999999
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_model_line_pool,1,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_model_line_pool,2,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_model_line_pool,3,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_model_line_pool,4,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_model_line_pool,5,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_model_line_pool,6,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_model_line_pool,7,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_model_line_pool,8,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_model_line_pool,9,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_model_line_pool,10,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_model_line_pool,11,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_model_line_pool,12,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_model_line_pool,13,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,context_and_scale_only_pool,1,0.41492733524637965
eval_video_engagement_retargeting_1,video_engagement_retargeting,context_and_scale_only_pool,2,0.4627079736773594
eval_video_engagement_retargeting_1,video_engagement_retargeting,context_and_scale_only_pool,3,0.48948078046767646
eval_video_engagement_retargeting_1,video_engagement_retargeting,context_and_scale_only_pool,4,0.5139673106561178
eval_video_engagement_retargeting_1,video_engagement_retargeting,context_and_scale_only_pool,5,0.5322407430318371
eval_video_engagement_retargeting_1,video_engagement_retargeting,context_and_scale_only_pool,6,0.5438137049675722
eval_video_engagement_retargeting_1,video_engagement_retargeting,context_and_scale_only_pool,7,0.5515535890111803
eval_video_engagement_retargeting_1,video_engagement_retargeting,context_and_scale_only_pool,8,0.5555230018017472
eval_video_engagement_retargeting_1,video_engagement_retargeting,context_and_scale_only_pool,9,0.5654975209352855
eval_video_engagement_retargeting_1,video_engagement_retargeting,context_and_scale_only_pool,10,0.5795587363976451
eval_video_engagement_retargeting_1,video_engagement_retargeting,context_and_scale_only_pool,11,0.597666031738593
eval_video_engagement_retargeting_1,video_engagement_retargeting,context_and_scale_only_pool,12,0.6112283691660023
eval_video_engagement_retargeting_1,video_engagement_retargeting,context_and_scale_only_pool,13,0.6151403754291171
eval_video_engagement_retargeting_1,video_engagement_retargeting,provider_blended_ordered_pool,1,0.42018544327156926
eval_video_engagement_retargeting_1,video_engagement_retargeting,provider_blended_ordered_pool,2,0.4802255689826067
eval_video_engagement_retargeting_1,video_engagement_retargeting,provider_blended_ordered_pool,3,0.4716815172514168
eval_video_engagement_retargeting_1,video_engagement_retargeting,provider_blended_ordered_pool,4,0.509422722356689
eval_video_engagement_retargeting_1,video_engagement_retargeting,provider_blended_ordered_pool,5,0.5395162637979468
eval_video_engagement_retargeting_1,video_engagement_retargeting,provider_blended_ordered_pool,6,0.553192574670369
eval_video_engagement_retargeting_1,video_engagement_retargeting,provider_blended_ordered_pool,7,0.5626996586661067
eval_video_engagement_retargeting_1,video_engagement_retargeting,provider_blended_ordered_pool,8,0.5689895754727394
eval_video_engagement_retargeting_1,video_engagement_retargeting,provider_blended_ordered_pool,9,0.5782948343150762
eval_video_engagement_retargeting_1,video_engagement_retargeting,provider_blended_ordered_pool,10,0.59151482911824
eval_video_engagement_retargeting_1,video_engagement_retargeting,provider_blended_ordered_pool,11,0.6079561589375253
eval_video_engagement_retargeting_1,video_engagement_retargeting,provider_blended_ordered_pool,12,0.6207945016992622
eval_video_engagement_retargeting_1,video_engagement_retargeting,provider_blended_ordered_pool,13,0.626195339225589
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_collision_resolved_overlap_pool,1,0.47369903248633727
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_collision_resolved_overlap_pool,2,0.4937868835620383
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_collision_resolved_overlap_pool,3,0.6002228511789404
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_collision_resolved_overlap_pool,4,0.6057297331297589
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_collision_resolved_overlap_pool,5,0.6005015827834315
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_collision_resolved_overlap_pool,6,0.608172987810952
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_collision_resolved_overlap_pool,7,0.6374226333331534
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_collision_resolved_overlap_pool,8,0.659917865435234
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_collision_resolved_overlap_pool,9,0.6930168860901191
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_collision_resolved_overlap_pool,10,0.7136661048298742
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_collision_resolved_overlap_pool,11,0.7465824494270692
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_collision_resolved_overlap_pool,12,0.7817477516215118
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_collision_resolved_overlap_pool,13,0.8116684890194015
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_marginal_overlap_atlas,1,0.10515251500578782
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_marginal_overlap_atlas,2,0.23066456417553313
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_marginal_overlap_atlas,3,0.2552699847796884
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_marginal_overlap_atlas,4,0.34108098963370437
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_marginal_overlap_atlas,5,0.3933688083010469
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_marginal_overlap_atlas,6,0.4169637271921025
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_marginal_overlap_atlas,7,0.43303137338244724
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_marginal_overlap_atlas,8,0.4494346503672204
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_marginal_overlap_atlas,9,0.46569364521154677
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_marginal_overlap_atlas,10,0.48359816264280475
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_marginal_overlap_atlas,11,0.49789778958671765
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_marginal_overlap_atlas,12,0.5090185890557055
eval_video_engagement_retargeting_1,video_engagement_retargeting,fixed_marginal_overlap_atlas,13,0.52863530875177
eval_video_engagement_retargeting_1,video_engagement_retargeting,pair_targeted_fixed_marginal_atlas,1,0.10515251500578782
eval_video_engagement_retargeting_1,video_engagement_retargeting,pair_targeted_fixed_marginal_atlas,2,0.23066456417553313
eval_video_engagement_retargeting_1,video_engagement_retargeting,pair_targeted_fixed_marginal_atlas,3,0.2552699847796884
eval_video_engagement_retargeting_1,video_engagement_retargeting,pair_targeted_fixed_marginal_atlas,4,0.34108098963370437
eval_video_engagement_retargeting_1,video_engagement_retargeting,pair_targeted_fixed_marginal_atlas,5,0.3933688083010469
eval_video_engagement_retargeting_1,video_engagement_retargeting,pair_targeted_fixed_marginal_atlas,6,0.4169637271921025
eval_video_engagement_retargeting_1,video_engagement_retargeting,pair_targeted_fixed_marginal_atlas,7,0.43303137338244724
eval_video_engagement_retargeting_1,video_engagement_retargeting,pair_targeted_fixed_marginal_atlas,8,0.4494346503672204
eval_video_engagement_retargeting_1,video_engagement_retargeting,pair_targeted_fixed_marginal_atlas,9,0.46569364521154677
eval_video_engagement_retargeting_1,video_engagement_retargeting,pair_targeted_fixed_marginal_atlas,10,0.48359816264280475
eval_video_engagement_retargeting_1,video_engagement_retargeting,pair_targeted_fixed_marginal_atlas,11,0.49789778958671765
eval_video_engagement_retargeting_1,video_engagement_retargeting,pair_targeted_fixed_marginal_atlas,12,0.5090185890557055
eval_video_engagement_retargeting_1,video_engagement_retargeting,pair_targeted_fixed_marginal_atlas,13,0.52863530875177
eval_video_engagement_retargeting_1,video_engagement_retargeting,same_day_adaptive_pool,1,0.4244875316558153
eval_video_engagement_retargeting_1,video_engagement_retargeting,same_day_adaptive_pool,2,0.45502317928427594
eval_video_engagement_retargeting_1,video_engagement_retargeting,same_day_adaptive_pool,3,0.4387969509878603
eval_video_engagement_retargeting_1,video_engagement_retargeting,same_day_adaptive_pool,4,0.47314941685809114
eval_video_engagement_retargeting_1,video_engagement_retargeting,same_day_adaptive_pool,5,0.45047625832075516
eval_video_engagement_retargeting_1,video_engagement_retargeting,same_day_adaptive_pool,6,0.4660674684030971
eval_video_engagement_retargeting_1,video_engagement_retargeting,same_day_adaptive_pool,7,0.4404891597156693
eval_video_engagement_retargeting_1,video_engagement_retargeting,same_day_adaptive_pool,8,0.4779554774708916
eval_video_engagement_retargeting_1,video_engagement_retargeting,same_day_adaptive_pool,9,0.49594431015414564
eval_video_engagement_retargeting_1,video_engagement_retargeting,same_day_adaptive_pool,10,0.5000167141859952
eval_video_engagement_retargeting_1,video_engagement_retargeting,same_day_adaptive_pool,11,0.5030327465978355
eval_video_engagement_retargeting_1,video_engagement_retargeting,same_day_adaptive_pool,12,0.5204113700468664
eval_video_engagement_retargeting_1,video_engagement_retargeting,same_day_adaptive_pool,13,0.5222220126281409
eval_video_engagement_retargeting_1,video_engagement_retargeting,cumulative_adaptive_pool,1,0.4244875316558153
eval_video_engagement_retargeting_1,video_engagement_retargeting,cumulative_adaptive_pool,2,0.49455814695962713
eval_video_engagement_retargeting_1,video_engagement_retargeting,cumulative_adaptive_pool,3,0.45711848371084074
eval_video_engagement_retargeting_1,video_engagement_retargeting,cumulative_adaptive_pool,4,0.5057044228389743
eval_video_engagement_retargeting_1,video_engagement_retargeting,cumulative_adaptive_pool,5,0.5454689626065821
eval_video_engagement_retargeting_1,video_engagement_retargeting,cumulative_adaptive_pool,6,0.5608661953362937
eval_video_engagement_retargeting_1,video_engagement_retargeting,cumulative_adaptive_pool,7,0.5718191702019555
eval_video_engagement_retargeting_1,video_engagement_retargeting,cumulative_adaptive_pool,8,0.5800076812035513
eval_video_engagement_retargeting_1,video_engagement_retargeting,cumulative_adaptive_pool,9,0.588765363443996
eval_video_engagement_retargeting_1,video_engagement_retargeting,cumulative_adaptive_pool,10,0.6012970867987267
eval_video_engagement_retargeting_1,video_engagement_retargeting,cumulative_adaptive_pool,11,0.6163753539184699
eval_video_engagement_retargeting_1,video_engagement_retargeting,cumulative_adaptive_pool,12,0.628621337408293
eval_video_engagement_retargeting_1,video_engagement_retargeting,cumulative_adaptive_pool,13,0.6352403096045205
eval_video_engagement_retargeting_1,video_engagement_retargeting,quantized_hysteresis_pool,1,0.4
eval_video_engagement_retargeting_1,video_engagement_retargeting,quantized_hysteresis_pool,2,0.4
eval_video_engagement_retargeting_1,video_engagement_retargeting,quantized_hysteresis_pool,3,0.4
eval_video_engagement_retargeting_1,video_engagement_retargeting,quantized_hysteresis_pool,4,0.4
eval_video_engagement_retargeting_1,video_engagement_retargeting,quantized_hysteresis_pool,5,0.5
eval_video_engagement_retargeting_1,video_engagement_retargeting,quantized_hysteresis_pool,6,0.5
eval_video_engagement_retargeting_1,video_engagement_retargeting,quantized_hysteresis_pool,7,0.5
eval_video_engagement_retargeting_1,video_engagement_retargeting,quantized_hysteresis_pool,8,0.5
eval_video_engagement_retargeting_1,video_engagement_retargeting,quantized_hysteresis_pool,9,0.5
eval_video_engagement_retargeting_1,video_engagement_retargeting,quantized_hysteresis_pool,10,0.6000000000000001
eval_video_engagement_retargeting_1,video_engagement_retargeting,quantized_hysteresis_pool,11,0.6000000000000001
eval_video_engagement_retargeting_1,video_engagement_retargeting,quantized_hysteresis_pool,12,0.6000000000000001
eval_video_engagement_retargeting_1,video_engagement_retargeting,quantized_hysteresis_pool,13,0.6000000000000001
eval_video_engagement_retargeting_1,video_engagement_retargeting,sticky_first_seen_pool,1,0.4244875316558153
eval_video_engagement_retargeting_1,video_engagement_retargeting,sticky_first_seen_pool,2,0.49455814695962713
eval_video_engagement_retargeting_1,video_engagement_retargeting,sticky_first_seen_pool,3,0.45711848371084074
eval_video_engagement_retargeting_1,video_engagement_retargeting,sticky_first_seen_pool,4,0.5057044228389743
eval_video_engagement_retargeting_1,video_engagement_retargeting,sticky_first_seen_pool,5,0.5454689626065821
eval_video_engagement_retargeting_1,video_engagement_retargeting,sticky_first_seen_pool,6,0.5608661953362937
eval_video_engagement_retargeting_1,video_engagement_retargeting,sticky_first_seen_pool,7,0.5718191702019555
eval_video_engagement_retargeting_1,video_engagement_retargeting,sticky_first_seen_pool,8,0.5800076812035513
eval_video_engagement_retargeting_1,video_engagement_retargeting,sticky_first_seen_pool,9,0.588765363443996
eval_video_engagement_retargeting_1,video_engagement_retargeting,sticky_first_seen_pool,10,0.6012970867987267
eval_video_engagement_retargeting_1,video_engagement_retargeting,sticky_first_seen_pool,11,0.6163753539184699
eval_video_engagement_retargeting_1,video_engagement_retargeting,sticky_first_seen_pool,12,0.628621337408293
eval_video_engagement_retargeting_1,video_engagement_retargeting,sticky_first_seen_pool,13,0.6352403096045205
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_memoized_rank_lattice,1,0.4
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_memoized_rank_lattice,2,0.4
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_memoized_rank_lattice,3,0.4
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_memoized_rank_lattice,4,0.4
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_memoized_rank_lattice,5,0.5
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_memoized_rank_lattice,6,0.5
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_memoized_rank_lattice,7,0.5
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_memoized_rank_lattice,8,0.5
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_memoized_rank_lattice,9,0.5
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_memoized_rank_lattice,10,0.6000000000000001
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_memoized_rank_lattice,11,0.6000000000000001
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_memoized_rank_lattice,12,0.6000000000000001
eval_video_engagement_retargeting_1,video_engagement_retargeting,ordered_memoized_rank_lattice,13,0.6000000000000001
eval_video_engagement_retargeting_1,video_engagement_retargeting,cohort_3_week_rank_lattice,1,0.4
eval_video_engagement_retargeting_1,video_engagement_retargeting,cohort_3_week_rank_lattice,2,0.4
eval_video_engagement_retargeting_1,video_engagement_retargeting,cohort_3_week_rank_lattice,3,0.4
eval_video_engagement_retargeting_1,video_engagement_retargeting,cohort_3_week_rank_lattice,4,0.4
eval_video_engagement_retargeting_1,video_engagement_retargeting,cohort_3_week_rank_lattice,5,0.5
eval_video_engagement_retargeting_1,video_engagement_retargeting,cohort_3_week_rank_lattice,6,0.5
eval_video_engagement_retargeting_1,video_engagement_retargeting,cohort_3_week_rank_lattice,7,0.5
eval_video_engagement_retargeting_1,video_engagement_retargeting,cohort_3_week_rank_lattice,8,0.5
eval_video_engagement_retargeting_1,video_engagement_retargeting,cohort_3_week_rank_lattice,9,0.5
eval_video_engagement_retargeting_1,video_engagement_retargeting,cohort_3_week_rank_lattice,10,0.6000000000000001
eval_video_engagement_retargeting_1,video_engagement_retargeting,cohort_3_week_rank_lattice,11,0.6000000000000001
eval_video_engagement_retargeting_1,video_engagement_retargeting,cohort_3_week_rank_lattice,12,0.6000000000000001
eval_video_engagement_retargeting_1,video_engagement_retargeting,cohort_3_week_rank_lattice,13,0.6000000000000001
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_recent,1,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_recent,2,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_recent,3,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_recent,4,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_recent,5,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_recent,6,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_recent,7,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_recent,8,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_recent,9,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_recent,10,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_recent,11,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_recent,12,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_recent,13,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_oldest,1,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_oldest,2,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_oldest,3,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_oldest,4,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_oldest,5,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_oldest,6,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_oldest,7,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_oldest,8,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_oldest,9,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_oldest,10,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_oldest,11,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_oldest,12,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_venn_oldest,13,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_recent,1,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_recent,2,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_recent,3,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_recent,4,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_recent,5,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_recent,6,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_recent,7,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_recent,8,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_recent,9,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_recent,10,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_recent,11,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_recent,12,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_recent,13,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_oldest,1,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_oldest,2,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_oldest,3,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_oldest,4,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_oldest,5,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_oldest,6,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_oldest,7,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_oldest,8,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_oldest,9,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_oldest,10,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_oldest,11,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_oldest,12,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,oracle_online_union_oldest,13,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,forbidden_person_identity_oracle,1,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,forbidden_person_identity_oracle,2,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,forbidden_person_identity_oracle,3,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,forbidden_person_identity_oracle,4,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,forbidden_person_identity_oracle,5,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,forbidden_person_identity_oracle,6,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,forbidden_person_identity_oracle,7,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,forbidden_person_identity_oracle,8,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,forbidden_person_identity_oracle,9,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,forbidden_person_identity_oracle,10,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,forbidden_person_identity_oracle,11,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,forbidden_person_identity_oracle,12,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,forbidden_person_identity_oracle,13,0.0
eval_video_engagement_retargeting_1,video_engagement_retargeting,three_day_buffer_then_freeze,1,0.45711848371084074
