scenario,scenario_label,variant,similarity_multiplier,matchability_shift,replicate,report,edp_count,method,method_label,relative_error
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.28469236267248704
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,1.338134825035601
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,1.1489370434978534
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,1.0816683222052346
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.9110562787170994
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.8981700615942294
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,1.9982342295587132
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,1.6860239346377153
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,1.5548362241912665
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,1.5950144507564759
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,1.4985874961894177
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.43640552995391707
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.3197922147779362
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.2802068219650196
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.24597850165984655
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.2524712994045798
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,1.3134955784046103
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,1.0901693253097786
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,1.037060658688783
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.8632053192209467
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.8500102333283902
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,1.9690622208386825
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,1.6218174257594316
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,1.4987830562288496
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,1.537168362310946
app_activity_retargeting,App activity retargeting,lower matchability,1.0,-0.35,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,1.4256291528221803
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.3924058710912572
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.1269505216561177
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.053748127178872514
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.006673481695218952
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.017948031366608403
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,1.1770524675696827
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.7318802687267009
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.639161480452643
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.16019522718865664
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.12992831330306767
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,1.7769287707540762
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,1.104437725515739
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,1.0269642951197417
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.39873274382714663
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.17547367799767002
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.39063097514340345
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.128175369332273
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.05566824455063688
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.00885340966926953
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.02002784123109111
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,1.1623807816814475
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.7284579392639403
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.6166308950375528
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.13223090331930148
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.11071904156703044
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,1.738168050125405
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,1.0828870935952823
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,1.003592296485311
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.4022415219289504
app_activity_retargeting,App activity retargeting,higher matchability,1.0,0.5,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.14334084626018764
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.04297532656023204
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.04297532460046351
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.042975324600459906
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.04272708217261074
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.04272708211890816
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.08397378677486216
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.009459724841073583
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.05412212438596833
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.013009330065618439
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.007952270490964627
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.3999212009970216
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.23205850557158447
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.16885798247989256
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.1989601514810363
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.07982696025122799
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.04297532656023204
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.0429753265602452
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.0429753265602452
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.04297532656023222
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.04297532656023222
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.08002322349253158
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.01621666860152417
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.06136111393155614
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.00890951683305795
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.004079153318732835
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.38945450042881957
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.22342193258425302
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.1629374279169995
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.20211072549757636
unrelated_niche_control,Unrelated niche audiences,central,1.0,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.09587871965160437
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.04297532656023204
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.0429753181951435
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.042975318195162246
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.04193496802683521
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.04193496706614647
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.08795335729959337
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.004442264692550559
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.0494808476631683
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.016243633243896907
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.011481242380873845
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.39879223228654015
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.22996175872918098
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.17468965516592305
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.21072256998451566
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.11089219041461025
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.04297532656023204
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.0429752979625458
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.042975297963567326
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.03961651579937571
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.03961650519664082
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.08062912712422443
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.010511811553768156
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.051251894228034986
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.009612945627011307
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.004794934997469145
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.3842796233322504
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.21902324909960916
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.1521630244702049
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.2063684258346344
unrelated_niche_control,Unrelated niche audiences,weaker similarity,0.5,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.1067963499826541
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.04297532656023204
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.0429753265602452
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.0429753265602452
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.04297532656023222
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.04297532656023222
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.09382249806867124
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.0016733155768079084
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.04292884497372672
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.021103411177541134
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.015979621213238763
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.41169481934507035
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.23958962629308447
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.184940959555853
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.2006416420046889
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.08895866401843723
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.04297532656023204
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.04297532594890037
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.04297532594890181
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.04289755684527716
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.04289755681955517
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.08703240355470093
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.008935405901478894
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.05391852572455615
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.005405187515413671
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.00034302282359568786
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.4055934911145136
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.23876743786324767
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.1792798294954191
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.21462772113149517
unrelated_niche_control,Unrelated niche audiences,stronger similarity,1.25,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.11084303537235952
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.04297532656023204
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.0429753265602452
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.0429753265602452
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.04297532656023222
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.04297532656023222
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.11957071729086316
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.06082686471903057
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.0281194373173709
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.10752582361199627
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.10442900662365667
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.45674890932416834
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.34599928139267283
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.29161484181518726
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.4069673421854155
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.33992209965265363
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.04251210067763777
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.04251207240361572
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.042512072404475465
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.03918821363655232
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.03918820397683779
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.11117474421628501
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.046673679654793195
