scenario,scenario_label,campaign,replicate,report,week_count,edp_count,method,method_label,truth_union,estimate,relative_error,signed_error,mean_edp_reach_fraction,reference_full_intersection
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 1-3, 2 EDPs",3,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,4540000.0,4173760.254651591,0.08066954743357023,-0.08066954743357023,0.022166666666666668,650068.0130294424
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 5-12, 2 EDPs",8,2,baseline_vid,Existing VID,7540000.0,10318405.0,0.3684887267904509,0.3684887267904509,0.043958333333333335,2420061.5803776034
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 5-12, 2 EDPs",8,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,7540000.0,7769527.969441429,0.030441375257483923,0.030441375257483923,0.043958333333333335,2420061.5803776034
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 5-12, 2 EDPs",8,2,two_group_latent_mixture,Two-group mixture,7540000.0,6843835.553211704,0.09232950222656447,-0.09232950222656447,0.043958333333333335,2420061.5803776034
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 5-12, 2 EDPs",8,2,pairwise_maxent_direct,Direct pair + higher-order inference,7540000.0,6374944.251621231,0.15451667750381545,-0.15451667750381545,0.043958333333333335,2420061.5803776034
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 5-12, 2 EDPs",8,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,7540000.0,6277067.723320097,0.16749764942704287,-0.16749764942704287,0.043958333333333335,2420061.5803776034
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"full flight, 2 EDPs",13,2,baseline_vid,Existing VID,8830000.0,14429149.999999998,0.6341053227633067,0.6341053227633067,0.06204166666666667,4809992.054635441
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"full flight, 2 EDPs",13,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,8830000.0,8801430.84843029,0.0032354645039308245,-0.0032354645039308245,0.06204166666666667,4809992.054635441
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"full flight, 2 EDPs",13,2,two_group_latent_mixture,Two-group mixture,8830000.0,8347189.638378441,0.054678410149666894,-0.054678410149666894,0.06204166666666667,4809992.054635441
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"full flight, 2 EDPs",13,2,pairwise_maxent_direct,Direct pair + higher-order inference,8830000.0,7802932.393706813,0.11631569720194639,-0.11631569720194639,0.06204166666666667,4809992.054635441
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"full flight, 2 EDPs",13,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,8830000.0,7802932.393706813,0.11631569720194639,-0.11631569720194639,0.06204166666666667,4809992.054635441
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 7-13, 5 EDPs",7,5,baseline_vid,Existing VID,8240000.0,18162406.4931157,1.2041755452810317,1.2041755452810317,0.03228333333333333,119999.99999864689
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 7-13, 5 EDPs",7,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,8240000.0,13653710.397838607,0.6570036890580834,0.6570036890580834,0.03228333333333333,119999.99999864689
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 7-13, 5 EDPs",7,5,two_group_latent_mixture,Two-group mixture,8240000.0,13387567.269473419,0.6247047657127935,0.6247047657127935,0.03228333333333333,119999.99999864689
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 7-13, 5 EDPs",7,5,pairwise_maxent_direct,Direct pair + higher-order inference,8240000.0,5792195.59945181,0.29706364084322695,-0.29706364084322695,0.03228333333333333,119999.99999864689
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 7-13, 5 EDPs",7,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,8240000.0,5388000.098072365,0.3461164929523829,-0.3461164929523829,0.03228333333333333,119999.99999864689
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"full flight, 5 selected EDPs",13,5,baseline_vid,Existing VID,8660000.0,22965240.01134619,1.6518752899937865,1.6518752899937865,0.04145,249999.99999697393
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"full flight, 5 selected EDPs",13,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,8660000.0,16810823.438172773,0.9412036302739922,0.9412036302739922,0.04145,249999.99999697393
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"full flight, 5 selected EDPs",13,5,two_group_latent_mixture,Two-group mixture,8660000.0,16783395.605360582,0.9380364440370188,0.9380364440370188,0.04145,249999.99999697393
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"full flight, 5 selected EDPs",13,5,pairwise_maxent_direct,Direct pair + higher-order inference,8660000.0,7809706.346222326,0.0981863341544658,-0.0981863341544658,0.04145,249999.99999697393
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"full flight, 5 selected EDPs",13,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,8660000.0,7809706.346222326,0.0981863341544658,-0.0981863341544658,0.04145,249999.99999697393
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"noncontiguous weeks, 5 EDPs",6,5,baseline_vid,Existing VID,7240000.0,13234652.583539175,0.8279906883341401,0.8279906883341401,0.02305,9999.999999857886
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"noncontiguous weeks, 5 EDPs",6,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,7240000.0,10630151.752047405,0.4682530044264371,0.4682530044264371,0.02305,9999.999999857886
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"noncontiguous weeks, 5 EDPs",6,5,two_group_latent_mixture,Two-group mixture,7240000.0,9842056.475554824,0.35940006568436794,0.35940006568436794,0.02305,9999.999999857886
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"noncontiguous weeks, 5 EDPs",6,5,pairwise_maxent_direct,Direct pair + higher-order inference,7240000.0,5743054.322517842,0.2067604526909058,-0.2067604526909058,0.02305,9999.999999857886
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"noncontiguous weeks, 5 EDPs",6,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,7240000.0,5366801.062279597,0.25872913504425454,-0.25872913504425454,0.02305,9999.999999857886
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 1-3, 10 EDPs",3,10,baseline_vid,Existing VID,7340000.0,15526618.883170746,1.1153431720941072,1.1153431720941072,0.0137,-3.7210100994821974e-28
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 1-3, 10 EDPs",3,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,7340000.0,13019842.230585456,0.7738204673822147,0.7738204673822147,0.0137,-3.7210100994821974e-28
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 1-3, 10 EDPs",3,10,two_group_latent_mixture,Two-group mixture,7340000.0,12556694.951963738,0.7107213831013266,0.7107213831013266,0.0137,-3.7210100994821974e-28
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 1-3, 10 EDPs",3,10,pairwise_maxent_direct,Direct pair + higher-order inference,7340000.0,6276859.159598768,0.14484207634894172,-0.14484207634894172,0.0137,-3.7210100994821974e-28
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 1-3, 10 EDPs",3,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,7340000.0,5359519.963714331,0.26982016843129,-0.26982016843129,0.0137,-3.7210100994821974e-28
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 1-12, 10 EDPs",12,10,baseline_vid,Existing VID,9420000.0,38361218.270222366,3.07231616456713,3.07231616456713,0.03763333333333333,20000.0
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 1-12, 10 EDPs",12,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,9420000.0,27051977.105486557,1.8717597776525008,1.8717597776525008,0.03763333333333333,20000.0
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 1-12, 10 EDPs",12,10,two_group_latent_mixture,Two-group mixture,9420000.0,27114487.79722181,1.8783957321891518,1.8783957321891518,0.03763333333333333,20000.0
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 1-12, 10 EDPs",12,10,pairwise_maxent_direct,Direct pair + higher-order inference,9420000.0,7790527.406206846,0.17298010549821166,-0.17298010549821166,0.03763333333333333,20000.0
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"weeks 1-12, 10 EDPs",12,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,9420000.0,7790601.372602254,0.17297225343925116,-0.17297225343925116,0.03763333333333333,20000.0
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"full flight, 10 EDPs",13,10,baseline_vid,Existing VID,9430000.0,39090006.622051254,3.145281720259942,3.145281720259942,0.0385,20000.0
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"full flight, 10 EDPs",13,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,9430000.0,27681443.314192593,1.9354658869769452,1.9354658869769452,0.0385,20000.0
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"full flight, 10 EDPs",13,10,two_group_latent_mixture,Two-group mixture,9430000.0,27688414.11316599,1.936205102138493,1.936205102138493,0.0385,20000.0
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"full flight, 10 EDPs",13,10,pairwise_maxent_direct,Direct pair + higher-order inference,9430000.0,7820480.223608166,0.17068078222606936,-0.17068078222606936,0.0385,20000.0
crm_customer_list,Customer-list retargeting,meta_crm_customer_list_02,2,"full flight, 10 EDPs",13,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,9430000.0,7820595.985520944,0.17066850630742905,-0.17066850630742905,0.0385,20000.0
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 1-3, 2 EDPs",3,2,baseline_vid,Existing VID,910000.0,918239.9999999991,0.009054945054944032,0.009054945054944032,0.003833333333333333,-0.2361141286010522
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 1-3, 2 EDPs",3,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,910000.0,918240.0000000596,0.009054945055010555,0.009054945055010555,0.003833333333333333,-0.2361141286010522
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 1-3, 2 EDPs",3,2,two_group_latent_mixture,Two-group mixture,910000.0,918240.0000000596,0.009054945055010555,0.009054945055010555,0.003833333333333333,-0.2361141286010522
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 1-3, 2 EDPs",3,2,pairwise_maxent_direct,Direct pair + higher-order inference,910000.0,918240.0,0.009054945054945055,0.009054945054945055,0.003833333333333333,-0.2361141286010522
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 1-3, 2 EDPs",3,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,910000.0,918240.0,0.009054945054945055,0.009054945054945055,0.003833333333333333,-0.2361141286010522
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 5-12, 2 EDPs",8,2,baseline_vid,Existing VID,13570000.0,18057601.66666668,0.33070019651191446,0.33070019651191446,0.07829166666666666,2830253.4320405563
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 5-12, 2 EDPs",8,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,13570000.0,15206317.481451467,0.12058345478640138,0.12058345478640138,0.07829166666666666,2830253.4320405563
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 5-12, 2 EDPs",8,2,two_group_latent_mixture,Two-group mixture,13570000.0,14319870.584992588,0.055259438835120675,0.055259438835120675,0.07829166666666666,2830253.4320405563
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 5-12, 2 EDPs",8,2,pairwise_maxent_direct,Direct pair + higher-order inference,13570000.0,13729326.121181965,0.011741055356076998,0.011741055356076998,0.07829166666666666,2830253.4320405563
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 5-12, 2 EDPs",8,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,13570000.0,13791899.584828153,0.016352217010180786,0.016352217010180786,0.07829166666666666,2830253.4320405563
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"full flight, 2 EDPs",13,2,baseline_vid,Existing VID,14300000.0,19718000.0,0.37888111888111886,0.37888111888111886,0.08583333333333333,3439935.5537086525
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"full flight, 2 EDPs",13,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,14300000.0,16125696.633868605,0.12767109327752482,0.12767109327752482,0.08583333333333333,3439935.5537086525
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"full flight, 2 EDPs",13,2,two_group_latent_mixture,Two-group mixture,14300000.0,15076529.029463843,0.05430272933313584,0.05430272933313584,0.08583333333333333,3439935.5537086525
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"full flight, 2 EDPs",13,2,pairwise_maxent_direct,Direct pair + higher-order inference,14300000.0,14412575.525183976,0.007872414348529769,0.007872414348529769,0.08583333333333333,3439935.5537086525
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"full flight, 2 EDPs",13,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,14300000.0,14524851.082133636,0.015723851897457054,0.015723851897457054,0.08583333333333333,3439935.5537086525
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 7-13, 5 EDPs",7,5,baseline_vid,Existing VID,23360000.0,33081463.54777895,0.4161585422850578,0.4161585422850578,0.06235,19999.999968018376
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 7-13, 5 EDPs",7,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,23360000.0,29067262.941341266,0.24431776289988297,0.24431776289988297,0.06235,19999.999968018376
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 7-13, 5 EDPs",7,5,two_group_latent_mixture,Two-group mixture,23360000.0,27324471.062345088,0.16971194616203286,0.16971194616203286,0.06235,19999.999968018376
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 7-13, 5 EDPs",7,5,pairwise_maxent_direct,Direct pair + higher-order inference,23360000.0,24598811.039843753,0.05303129451385929,0.05303129451385929,0.06235,19999.999968018376
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 7-13, 5 EDPs",7,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,23360000.0,23952610.01806754,0.025368579540562448,0.025368579540562448,0.06235,19999.999968018376
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"full flight, 5 selected EDPs",13,5,baseline_vid,Existing VID,21690000.0,30498779.221333325,0.40612167917627134,0.40612167917627134,0.056666666666666664,9999.99998614973
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"full flight, 5 selected EDPs",13,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,21690000.0,27577124.824247167,0.27142115372278314,0.27142115372278314,0.056666666666666664,9999.99998614973
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"full flight, 5 selected EDPs",13,5,two_group_latent_mixture,Two-group mixture,21690000.0,26716405.47748837,0.23173838070485794,0.23173838070485794,0.056666666666666664,9999.99998614973
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"full flight, 5 selected EDPs",13,5,pairwise_maxent_direct,Direct pair + higher-order inference,21690000.0,23259840.07941261,0.07237621389638586,0.07237621389638586,0.056666666666666664,9999.99998614973
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"full flight, 5 selected EDPs",13,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,21690000.0,21238085.18762265,0.020835168850961205,-0.020835168850961205,0.056666666666666664,9999.99998614973
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"noncontiguous weeks, 5 EDPs",6,5,baseline_vid,Existing VID,12430000.0,14788258.824090276,0.18972315559857408,0.18972315559857408,0.025916666666666668,-3.332196318592936e-07
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"noncontiguous weeks, 5 EDPs",6,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,12430000.0,14489028.227080867,0.1656498975929901,0.1656498975929901,0.025916666666666668,-3.332196318592936e-07
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"noncontiguous weeks, 5 EDPs",6,5,two_group_latent_mixture,Two-group mixture,12430000.0,14251462.527789474,0.14653761285514671,0.14653761285514671,0.025916666666666668,-3.332196318592936e-07
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"noncontiguous weeks, 5 EDPs",6,5,pairwise_maxent_direct,Direct pair + higher-order inference,12430000.0,13395145.665402785,0.07764647348373169,0.07764647348373169,0.025916666666666668,-3.332196318592936e-07
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"noncontiguous weeks, 5 EDPs",6,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,12430000.0,12489638.301777318,0.004797932564546912,0.004797932564546912,0.025916666666666668,-3.332196318592936e-07
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 1-3, 10 EDPs",3,10,baseline_vid,Existing VID,7160000.0,7962082.013798822,0.11202262762553376,0.11202262762553376,0.006825,-1.8174559987703154e-30
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 1-3, 10 EDPs",3,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,7160000.0,7959784.871966779,0.11170179776072335,0.11170179776072335,0.006825,-1.8174559987703154e-30
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 1-3, 10 EDPs",3,10,two_group_latent_mixture,Two-group mixture,7160000.0,7951505.586871296,0.11054547302671734,0.11054547302671734,0.006825,-1.8174559987703154e-30
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 1-3, 10 EDPs",3,10,pairwise_maxent_direct,Direct pair + higher-order inference,7160000.0,7637895.818776801,0.06674522608614543,0.06674522608614543,0.006825,-1.8174559987703154e-30
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 1-3, 10 EDPs",3,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,7160000.0,7203506.183811873,0.006076282655289552,0.006076282655289552,0.006825,-1.8174559987703154e-30
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 1-12, 10 EDPs",12,10,baseline_vid,Existing VID,26190000.0,48163275.41453021,0.8389948611886296,0.8389948611886296,0.049725,-6.661610541459219e-21
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 1-12, 10 EDPs",12,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,26190000.0,39619901.28250894,0.5127873723752936,0.5127873723752936,0.049725,-6.661610541459219e-21
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 1-12, 10 EDPs",12,10,two_group_latent_mixture,Two-group mixture,26190000.0,37579295.38438021,0.43487191234746875,0.43487191234746875,0.049725,-6.661610541459219e-21
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 1-12, 10 EDPs",12,10,pairwise_maxent_direct,Direct pair + higher-order inference,26190000.0,31525135.75957629,0.20370888734541012,0.20370888734541012,0.049725,-6.661610541459219e-21
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"weeks 1-12, 10 EDPs",12,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,26190000.0,26470352.80783306,0.010704574564072571,0.010704574564072571,0.049725,-6.661610541459219e-21
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"full flight, 10 EDPs",13,10,baseline_vid,Existing VID,26580000.0,50243145.54134528,0.8902613070483553,0.8902613070483553,0.0525,-1.3401506935986382e-20
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"full flight, 10 EDPs",13,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,26580000.0,40809926.27926278,0.5353621625004809,0.5353621625004809,0.0525,-1.3401506935986382e-20
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"full flight, 10 EDPs",13,10,two_group_latent_mixture,Two-group mixture,26580000.0,38621898.282324106,0.4530435772130965,0.4530435772130965,0.0525,-1.3401506935986382e-20
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"full flight, 10 EDPs",13,10,pairwise_maxent_direct,Direct pair + higher-order inference,26580000.0,31930682.74426356,0.20130484365175166,0.20130484365175166,0.0525,-1.3401506935986382e-20
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_00,0,"full flight, 10 EDPs",13,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,26580000.0,27149330.811063617,0.021419518851151897,0.021419518851151897,0.0525,-1.3401506935986382e-20
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"weeks 1-3, 2 EDPs",3,2,baseline_vid,Existing VID,7400000.0,8323499.999999999,0.12479729729729717,0.12479729729729717,0.03525,590022.7701122556
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"weeks 1-3, 2 EDPs",3,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,7400000.0,7981256.306160733,0.07854814948118015,0.07854814948118015,0.03525,590022.7701122556
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"weeks 1-3, 2 EDPs",3,2,two_group_latent_mixture,Two-group mixture,7400000.0,7826135.526683167,0.057585881984211704,0.057585881984211704,0.03525,590022.7701122556
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"weeks 1-3, 2 EDPs",3,2,pairwise_maxent_direct,Direct pair + higher-order inference,7400000.0,7459403.038805604,0.00802743767643297,0.00802743767643297,0.03525,590022.7701122556
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"weeks 1-3, 2 EDPs",3,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,7400000.0,7419494.926510677,0.00263444952846983,0.00263444952846983,0.03525,590022.7701122556
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"weeks 5-12, 2 EDPs",8,2,baseline_vid,Existing VID,11080000.0,13508941.66666666,0.21921856197352532,0.21921856197352532,0.057958333333333334,1489907.9780660206
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"weeks 5-12, 2 EDPs",8,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,11080000.0,12216331.38782908,0.10255698446110832,0.10255698446110832,0.057958333333333334,1489907.9780660206
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"weeks 5-12, 2 EDPs",8,2,two_group_latent_mixture,Two-group mixture,11080000.0,11735426.860611185,0.05915404879162323,0.05915404879162323,0.057958333333333334,1489907.9780660206
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"weeks 5-12, 2 EDPs",8,2,pairwise_maxent_direct,Direct pair + higher-order inference,11080000.0,11296348.625203058,0.019526049206052176,0.019526049206052176,0.057958333333333334,1489907.9780660206
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"weeks 5-12, 2 EDPs",8,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,11080000.0,11279711.138804749,0.018024471011258904,0.018024471011258904,0.057958333333333334,1489907.9780660206
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"full flight, 2 EDPs",13,2,baseline_vid,Existing VID,14160000.0,19718000.0,0.3925141242937853,0.3925141242937853,0.08583333333333333,3510079.5537086525
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"full flight, 2 EDPs",13,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,14160000.0,16029547.911348745,0.13203021972801873,0.13203021972801873,0.08583333333333333,3510079.5537086525
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"full flight, 2 EDPs",13,2,two_group_latent_mixture,Two-group mixture,14160000.0,14957001.846622437,0.05628544114565235,0.05628544114565235,0.08583333333333333,3510079.5537086525
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"full flight, 2 EDPs",13,2,pairwise_maxent_direct,Direct pair + higher-order inference,14160000.0,14286382.124942273,0.008925291309482549,0.008925291309482549,0.08583333333333333,3510079.5537086525
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"full flight, 2 EDPs",13,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,14160000.0,14400946.85191515,0.017016020615476756,0.017016020615476756,0.08583333333333333,3510079.5537086525
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"weeks 7-13, 5 EDPs",7,5,baseline_vid,Existing VID,21030000.0,28338795.307581495,0.34754138409802643,0.34754138409802643,0.0524,-1.4272431507867747e-05
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"weeks 7-13, 5 EDPs",7,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,21030000.0,26141705.38053994,0.24306730292629286,0.24306730292629286,0.0524,-1.4272431507867747e-05
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"weeks 7-13, 5 EDPs",7,5,two_group_latent_mixture,Two-group mixture,21030000.0,24478498.631622896,0.16397996346281007,0.16397996346281007,0.0524,-1.4272431507867747e-05
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"weeks 7-13, 5 EDPs",7,5,pairwise_maxent_direct,Direct pair + higher-order inference,21030000.0,22263592.88133107,0.058658719987212136,0.058658719987212136,0.0524,-1.4272431507867747e-05
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"weeks 7-13, 5 EDPs",7,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,21030000.0,21494785.46809867,0.022101068383198776,0.022101068383198776,0.0524,-1.4272431507867747e-05
catalog_retargeting,Catalog / dynamic-product retargeting,meta_catalog_retargeting_01,1,"full flight, 5 selected EDPs",13,5,baseline_vid,Existing VID,21650000.0,30498779.221333325,0.40871959451886025,0.40871959451886025,0.056666666666666664,-1.3850268312023618e-05
