split,scenario,scenario_label,campaign,report,week_count,edp_count,method,method_label,truth_total,estimate_total,runtime_seconds,category,value
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,provider_context_proportional,Provider total with context + proportional demos,119804000.0,120000000.0,0.0005135419778525829,total_error,0.0016360054756101633
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,provider_context_proportional,Provider total with context + proportional demos,119804000.0,120000000.0,0.0005135419778525829,demographic_reach_error,0.0016360054756101633
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,provider_context_proportional,Provider total with context + proportional demos,119804000.0,120000000.0,0.0005135419778525829,demographic_distribution_error,0.00036108421532948104
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,provider_context_proportional,Provider total with context + proportional demos,119804000.0,120000000.0,0.0005135419778525829,demographic_sum_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,provider_context_proportional,Provider total with context + proportional demos,119804000.0,120000000.0,0.0005135419778525829,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,provider_context_fixed_demo,Provider total + fixed panel demo adjustment,119804000.0,120000000.0,0.0005135419778525829,total_error,0.0016360054756101633
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,provider_context_fixed_demo,Provider total + fixed panel demo adjustment,119804000.0,120000000.0,0.0005135419778525829,demographic_reach_error,0.0016360054756101633
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,provider_context_fixed_demo,Provider total + fixed panel demo adjustment,119804000.0,120000000.0,0.0005135419778525829,demographic_distribution_error,0.00036108421532948104
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,provider_context_fixed_demo,Provider total + fixed panel demo adjustment,119804000.0,120000000.0,0.0005135419778525829,demographic_sum_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,provider_context_fixed_demo,Provider total + fixed panel demo adjustment,119804000.0,120000000.0,0.0005135419778525829,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,provider_context_learned_demo,Provider total + contextual panel demo adjustment,119804000.0,120000000.0,0.0005135419778525829,total_error,0.0016360054756101633
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,provider_context_learned_demo,Provider total + contextual panel demo adjustment,119804000.0,120000000.0,0.0005135419778525829,demographic_reach_error,0.0016360054756101633
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,provider_context_learned_demo,Provider total + contextual panel demo adjustment,119804000.0,120000000.0,0.0005135419778525829,demographic_distribution_error,0.00036108421532948104
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,provider_context_learned_demo,Provider total + contextual panel demo adjustment,119804000.0,120000000.0,0.0005135419778525829,demographic_sum_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,provider_context_learned_demo,Provider total + contextual panel demo adjustment,119804000.0,120000000.0,0.0005135419778525829,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,oracle_total_proportional,Oracle total + proportional demos,119804000.0,119804000.0,0.0,total_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,oracle_total_proportional,Oracle total + proportional demos,119804000.0,119804000.0,0.0,demographic_reach_error,0.0013886517345479995
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,oracle_total_proportional,Oracle total + proportional demos,119804000.0,119804000.0,0.0,demographic_distribution_error,0.0006943258672739913
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,oracle_total_proportional,Oracle total + proportional demos,119804000.0,119804000.0,0.0,demographic_sum_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,oracle_total_proportional,Oracle total + proportional demos,119804000.0,119804000.0,0.0,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,oracle_total_learned_demo,Oracle total + contextual panel demos,119804000.0,119804000.0,0.0,total_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,oracle_total_learned_demo,Oracle total + contextual panel demos,119804000.0,119804000.0,0.0,demographic_reach_error,0.0024947442351558407
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,oracle_total_learned_demo,Oracle total + contextual panel demos,119804000.0,119804000.0,0.0,demographic_distribution_error,0.00124737211757793
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,oracle_total_learned_demo,Oracle total + contextual panel demos,119804000.0,119804000.0,0.0,demographic_sum_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,weeks_1_12__10_edps,12,10,oracle_total_learned_demo,Oracle total + contextual panel demos,119804000.0,119804000.0,0.0,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,existing_vid,Existing VID,119864000.0,119961831.81516938,0.0,total_error,0.0008161901419056523
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,existing_vid,Existing VID,119864000.0,119961831.81516938,0.0,demographic_reach_error,0.0014373592897404704
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,existing_vid,Existing VID,119864000.0,119961831.81516938,0.0,demographic_distribution_error,0.0004551632733121834
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,existing_vid,Existing VID,119864000.0,119961831.81516938,0.0,demographic_sum_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,existing_vid,Existing VID,119864000.0,119961831.81516938,0.0,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,direct_pair_proportional,Direct pair inference + proportional demos,119864000.0,119984812.14903218,0.01420404203236103,total_error,0.0010079102068358769
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,direct_pair_proportional,Direct pair inference + proportional demos,119864000.0,119984812.14903218,0.01420404203236103,demographic_reach_error,0.0012613282634303317
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,direct_pair_proportional,Direct pair inference + proportional demos,119864000.0,119984812.14903218,0.01420404203236103,demographic_distribution_error,0.00035750547301725485
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,direct_pair_proportional,Direct pair inference + proportional demos,119864000.0,119984812.14903218,0.01420404203236103,demographic_sum_error,1.241920617031016e-16
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,direct_pair_proportional,Direct pair inference + proportional demos,119864000.0,119984812.14903218,0.01420404203236103,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,mixture_pair_proportional,Mixture pair inference + proportional demos,119864000.0,119953035.40032494,0.2645974999759346,total_error,0.0007428035133563095
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,mixture_pair_proportional,Mixture pair inference + proportional demos,119864000.0,119953035.40032494,0.2645974999759346,demographic_reach_error,0.0013803269019273053
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,mixture_pair_proportional,Mixture pair inference + proportional demos,119864000.0,119953035.40032494,0.2645974999759346,demographic_distribution_error,0.0004551632733121695
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,mixture_pair_proportional,Mixture pair inference + proportional demos,119864000.0,119953035.40032494,0.2645974999759346,demographic_sum_error,2.484499228238336e-16
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,mixture_pair_proportional,Mixture pair inference + proportional demos,119864000.0,119953035.40032494,0.2645974999759346,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_reference_proportional,"Provider total, Reference-ID inputs only + proportional demos",119864000.0,120000000.0,0.0005028749583289027,total_error,0.001134619235133151
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_reference_proportional,"Provider total, Reference-ID inputs only + proportional demos",119864000.0,120000000.0,0.0005028749583289027,demographic_reach_error,0.001134619235133151
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_reference_proportional,"Provider total, Reference-ID inputs only + proportional demos",119864000.0,120000000.0,0.0005028749583289027,demographic_distribution_error,0.00031226278671383015
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_reference_proportional,"Provider total, Reference-ID inputs only + proportional demos",119864000.0,120000000.0,0.0005028749583289027,demographic_sum_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_reference_proportional,"Provider total, Reference-ID inputs only + proportional demos",119864000.0,120000000.0,0.0005028749583289027,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_context_proportional,Provider total with context + proportional demos,119864000.0,120000000.0,0.0005025840364396572,total_error,0.001134619235133151
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_context_proportional,Provider total with context + proportional demos,119864000.0,120000000.0,0.0005025840364396572,demographic_reach_error,0.001134619235133151
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_context_proportional,Provider total with context + proportional demos,119864000.0,120000000.0,0.0005025840364396572,demographic_distribution_error,0.00031226278671383015
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_context_proportional,Provider total with context + proportional demos,119864000.0,120000000.0,0.0005025840364396572,demographic_sum_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_context_proportional,Provider total with context + proportional demos,119864000.0,120000000.0,0.0005025840364396572,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_context_fixed_demo,Provider total + fixed panel demo adjustment,119864000.0,120000000.0,0.0005025840364396572,total_error,0.001134619235133151
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_context_fixed_demo,Provider total + fixed panel demo adjustment,119864000.0,120000000.0,0.0005025840364396572,demographic_reach_error,0.001134619235133151
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_context_fixed_demo,Provider total + fixed panel demo adjustment,119864000.0,120000000.0,0.0005025840364396572,demographic_distribution_error,0.00031226278671383015
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_context_fixed_demo,Provider total + fixed panel demo adjustment,119864000.0,120000000.0,0.0005025840364396572,demographic_sum_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_context_fixed_demo,Provider total + fixed panel demo adjustment,119864000.0,120000000.0,0.0005025840364396572,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_context_learned_demo,Provider total + contextual panel demo adjustment,119864000.0,120000000.0,0.0005025840364396572,total_error,0.001134619235133151
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_context_learned_demo,Provider total + contextual panel demo adjustment,119864000.0,120000000.0,0.0005025840364396572,demographic_reach_error,0.001134619235133151
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_context_learned_demo,Provider total + contextual panel demo adjustment,119864000.0,120000000.0,0.0005025840364396572,demographic_distribution_error,0.00031226278671383015
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_context_learned_demo,Provider total + contextual panel demo adjustment,119864000.0,120000000.0,0.0005025840364396572,demographic_sum_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,provider_context_learned_demo,Provider total + contextual panel demo adjustment,119864000.0,120000000.0,0.0005025840364396572,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,oracle_total_proportional,Oracle total + proportional demos,119864000.0,119864000.0,0.0,total_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,oracle_total_proportional,Oracle total + proportional demos,119864000.0,119864000.0,0.0,demographic_reach_error,0.0009103265466243665
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,oracle_total_proportional,Oracle total + proportional demos,119864000.0,119864000.0,0.0,demographic_distribution_error,0.00045516327331219034
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,oracle_total_proportional,Oracle total + proportional demos,119864000.0,119864000.0,0.0,demographic_sum_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,oracle_total_proportional,Oracle total + proportional demos,119864000.0,119864000.0,0.0,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,oracle_total_learned_demo,Oracle total + contextual panel demos,119864000.0,119864000.0,0.0,total_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,oracle_total_learned_demo,Oracle total + contextual panel demos,119864000.0,119864000.0,0.0,demographic_reach_error,0.00161408019443455
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,oracle_total_learned_demo,Oracle total + contextual panel demos,119864000.0,119864000.0,0.0,demographic_distribution_error,0.0008070400972172813
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,oracle_total_learned_demo,Oracle total + contextual panel demos,119864000.0,119864000.0,0.0,demographic_sum_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_00,all_weeks__10_edps,13,10,oracle_total_learned_demo,Oracle total + contextual panel demos,119864000.0,119864000.0,0.0,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,existing_vid,Existing VID,39288000.0,39584474.4,0.0,total_error,0.007546182040317617
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,existing_vid,Existing VID,39288000.0,39584474.4,0.0,demographic_reach_error,0.044222111462665296
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,existing_vid,Existing VID,39288000.0,39584474.4,0.0,demographic_distribution_error,0.023179857075709277
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,existing_vid,Existing VID,39288000.0,39584474.4,0.0,demographic_sum_error,1.88219768226197e-16
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,existing_vid,Existing VID,39288000.0,39584474.4,0.0,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,direct_pair_proportional,Direct pair inference + proportional demos,39288000.0,39233972.98085688,0.0006253339815884829,total_error,0.001375153205638349
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,direct_pair_proportional,Direct pair inference + proportional demos,39288000.0,39233972.98085688,0.0006253339815884829,demographic_reach_error,0.04687447323864267
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,direct_pair_proportional,Direct pair inference + proportional demos,39288000.0,39233972.98085688,0.0006253339815884829,demographic_distribution_error,0.02317985707570926
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,direct_pair_proportional,Direct pair inference + proportional demos,39288000.0,39233972.98085688,0.0006253339815884829,demographic_sum_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,direct_pair_proportional,Direct pair inference + proportional demos,39288000.0,39233972.98085688,0.0006253339815884829,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,mixture_pair_proportional,Mixture pair inference + proportional demos,39288000.0,39476401.28153604,0.0004845840157940984,total_error,0.004795389980045884
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,mixture_pair_proportional,Mixture pair inference + proportional demos,39288000.0,39476401.28153604,0.0004845840157940984,demographic_reach_error,0.04469835841597538
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,mixture_pair_proportional,Mixture pair inference + proportional demos,39288000.0,39476401.28153604,0.0004845840157940984,demographic_distribution_error,0.02317985707570926
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,mixture_pair_proportional,Mixture pair inference + proportional demos,39288000.0,39476401.28153604,0.0004845840157940984,demographic_sum_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,mixture_pair_proportional,Mixture pair inference + proportional demos,39288000.0,39476401.28153604,0.0004845840157940984,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_reference_proportional,"Provider total, Reference-ID inputs only + proportional demos",39288000.0,38178674.78618986,0.00011366698890924454,total_error,0.02823572627291128
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_reference_proportional,"Provider total, Reference-ID inputs only + proportional demos",39288000.0,38178674.78618986,0.00011366698890924454,demographic_reach_error,0.06094070301798614
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_reference_proportional,"Provider total, Reference-ID inputs only + proportional demos",39288000.0,38178674.78618986,0.00011366698890924454,demographic_distribution_error,0.023179857075709263
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_reference_proportional,"Provider total, Reference-ID inputs only + proportional demos",39288000.0,38178674.78618986,0.00011366698890924454,demographic_sum_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_reference_proportional,"Provider total, Reference-ID inputs only + proportional demos",39288000.0,38178674.78618986,0.00011366698890924454,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_context_proportional,Provider total with context + proportional demos,39288000.0,38337520.93281015,0.00014899997040629387,total_error,0.024192605049629657
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_context_proportional,Provider total with context + proportional demos,39288000.0,38337520.93281015,0.00014899997040629387,demographic_reach_error,0.05843901351952747
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_context_proportional,Provider total with context + proportional demos,39288000.0,38337520.93281015,0.00014899997040629387,demographic_distribution_error,0.023179857075709322
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_context_proportional,Provider total with context + proportional demos,39288000.0,38337520.93281015,0.00014899997040629387,demographic_sum_error,1.9434174186645038e-16
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_context_proportional,Provider total with context + proportional demos,39288000.0,38337520.93281015,0.00014899997040629387,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_context_fixed_demo,Provider total + fixed panel demo adjustment,39288000.0,38337520.93281015,0.00014899997040629387,total_error,0.024192605049629657
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_context_fixed_demo,Provider total + fixed panel demo adjustment,39288000.0,38337520.93281015,0.00014899997040629387,demographic_reach_error,0.10916042313204066
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_context_fixed_demo,Provider total + fixed panel demo adjustment,39288000.0,38337520.93281015,0.00014899997040629387,demographic_distribution_error,0.04948917987065886
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_context_fixed_demo,Provider total + fixed panel demo adjustment,39288000.0,38337520.93281015,0.00014899997040629387,demographic_sum_error,1.9434174186645038e-16
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_context_fixed_demo,Provider total + fixed panel demo adjustment,39288000.0,38337520.93281015,0.00014899997040629387,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_context_learned_demo,Provider total + contextual panel demo adjustment,39288000.0,38337520.93281015,0.00014899997040629387,total_error,0.024192605049629657
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_context_learned_demo,Provider total + contextual panel demo adjustment,39288000.0,38337520.93281015,0.00014899997040629387,demographic_reach_error,0.04559416259967545
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_context_learned_demo,Provider total + contextual panel demo adjustment,39288000.0,38337520.93281015,0.00014899997040629387,demographic_distribution_error,0.01771815881862101
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_context_learned_demo,Provider total + contextual panel demo adjustment,39288000.0,38337520.93281015,0.00014899997040629387,demographic_sum_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,provider_context_learned_demo,Provider total + contextual panel demo adjustment,39288000.0,38337520.93281015,0.00014899997040629387,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,oracle_total_proportional,Oracle total + proportional demos,39288000.0,39288000.0,0.0,total_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,oracle_total_proportional,Oracle total + proportional demos,39288000.0,39288000.0,0.0,demographic_reach_error,0.04635971415141849
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,oracle_total_proportional,Oracle total + proportional demos,39288000.0,39288000.0,0.0,demographic_distribution_error,0.02317985707570926
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,oracle_total_proportional,Oracle total + proportional demos,39288000.0,39288000.0,0.0,demographic_sum_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,oracle_total_proportional,Oracle total + proportional demos,39288000.0,39288000.0,0.0,demographic_population_violation,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,oracle_total_learned_demo,Oracle total + contextual panel demos,39288000.0,39288000.0,0.0,total_error,0.0
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,oracle_total_learned_demo,Oracle total + contextual panel demos,39288000.0,39288000.0,0.0,demographic_reach_error,0.03543631763724204
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,oracle_total_learned_demo,Oracle total + contextual panel demos,39288000.0,39288000.0,0.0,demographic_distribution_error,0.017718158818621026
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,oracle_total_learned_demo,Oracle total + contextual panel demos,39288000.0,39288000.0,0.0,demographic_sum_error,1.8964010886081826e-16
panel_holdout,broad_awareness_control,Broad awareness / reach,panel_holdout_broad_awareness_control_01,weeks_1_3__2_edps,3,2,oracle_total_learned_demo,Oracle total + contextual panel demos,39288000.0,39288000.0,0.0,demographic_population_violation,0.0
